Date,BDI,BDI_lag_1,BDI_lag_2,BDI_lag_3,BDI_lag_7,BDI_lag_14,BDI_lag_30,BDI_mean_7,BDI_mean_20,BDI_mean_60,BDI_std_7,BDI_std_20,BDI_std_60,BDI_change_1,BDI_change_3,BDI_change_7,BDI_change_14,BDI_pct_change_1,BDI_pct_change_3,BDI_pct_change_7,BDI_pct_change_14,BDI_vs_mean_7,BDI_vs_mean_20,BDI_vs_mean_60,BDI_vs_mean_20_pct,BDI_vs_mean_60_pct,BDI_volatility_ratio,BDI_long_volatility_ratio,month,quarter,day_of_week,month_sin,month_cos,BDI_target_7
2012-02-01,662.0,680.0,702.0,726.0,841.0,1105.0,1922.0,730.5714285714286,965.65,1545.4,53.690027450372696,238.23148296077505,439.0431506533284,-18.0,-64.0,-179.0,-443.0,-0.0264705882352941,-0.0881542699724518,-0.2128418549346016,-0.4009049773755656,-68.57142857142856,-303.65,-883.4000000000001,-0.3144514057888469,-0.5716319399508218,0.2467058281580024,0.2840967714852649,2,1,2,0.8660254037844386,0.5000000000000001,715.0
2012-02-02,651.0,662.0,680.0,702.0,807.0,1053.0,1912.0,708.2857142857143,926.9,1525.2666666666669,48.83548670697908,221.87974457493263,451.9273177901286,-11.0,-51.0,-156.0,-402.0,-0.0166163141993958,-0.0726495726495726,-0.1933085501858735,-0.3817663817663818,-57.285714285714334,-275.9,-874.2666666666669,-0.2976588628762541,-0.5731893876480616,0.239378298171251,0.2962939711898216,2,1,3,0.8660254037844386,0.5000000000000001,729.0
2012-02-03,647.0,651.0,662.0,680.0,784.0,1013.0,1889.0,688.7142857142857,891.9,1505.7666666666669,40.10699974535911,206.8233164092773,464.2013139651955,-4.0,-33.0,-137.0,-366.0,-0.0061443932411674,-0.0485294117647059,-0.1747448979591837,-0.3613030602171767,-41.71428571428567,-244.9,-858.7666666666669,-0.2745823522816459,-0.570318553118013,0.2318907012100878,0.308282368205695,2,1,4,0.8660254037844386,0.5000000000000001,734.0
2012-02-06,648.0,647.0,651.0,662.0,753.0,974.0,1888.0,673.7142857142857,858.9,1486.8333333333333,30.554401132639896,188.80647290422,475.6855950212735,1.0,-14.0,-105.0,-326.0,0.0015455950540959,-0.0211480362537764,-0.1394422310756972,-0.3347022587268994,-25.714285714285666,-210.9,-838.8333333333333,-0.2455466294097101,-0.564174419908082,0.2198235800491559,0.3199320222091291,2,1,0,0.8660254037844386,0.5000000000000001,731.0
2012-02-07,660.0,648.0,647.0,651.0,726.0,926.0,1885.0,664.2857142857143,829.0,1468.4,20.138804050248,168.54017169117225,486.001715837114,12.0,9.0,-66.0,-266.0,0.0185185185185186,0.0138248847926267,-0.0909090909090909,-0.2872570194384449,-4.285714285714334,-169.0,-808.4000000000001,-0.203860072376357,-0.5505311904113321,0.2033053940786155,0.3309736555687237,2,1,1,0.8660254037844386,0.5000000000000001,723.0
2012-02-08,676.0,660.0,648.0,647.0,702.0,893.0,1878.0,660.5714285714286,803.15,1450.35,13.23955113621977,148.1923625420522,495.0528759637792,16.0,29.0,-26.0,-217.0,0.0242424242424241,0.044822256568779,-0.037037037037037,-0.2430011198208286,15.428571428571445,-127.14999999999998,-774.3499999999999,-0.1583141380813048,-0.5339056089909332,0.1845139295798446,0.341333385709504,2,1,2,0.8660254037844386,0.5000000000000001,717.0
2012-02-09,695.0,676.0,660.0,648.0,680.0,862.0,1856.0,662.7142857142857,782.65,1431.9,17.4519749190253,131.67674733786222,502.30039293810216,19.0,47.0,15.0,-167.0,0.0281065088757397,0.0725308641975308,0.0220588235294116,-0.1937354988399071,32.285714285714334,-87.64999999999998,-736.9000000000001,-0.1119913115696671,-0.5146309099797473,0.1682447420147731,0.3507929275355137,2,1,3,0.8660254037844386,0.5000000000000001,715.0
2012-02-10,715.0,695.0,676.0,660.0,662.0,841.0,1787.0,670.2857142857143,765.75,1413.15,26.329415018965733,115.89735703814192,507.77583553429525,20.0,55.0,53.0,-126.0,0.0287769784172662,0.0833333333333332,0.0800604229607251,-0.1498216409036861,44.71428571428567,-50.75,-698.1500000000001,-0.0662748938948743,-0.4940381417400842,0.1513514293674723,0.3593219654914872,2,1,4,0.8660254037844386,0.5000000000000001,706.0
2012-02-13,729.0,715.0,695.0,676.0,651.0,807.0,1738.0,681.4285714285714,751.55,1394.7166666666667,32.57226398264633,100.36694517726438,512.2575190460542,14.0,53.0,78.0,-78.0,0.0195804195804196,0.0784023668639053,0.1198156682027649,-0.0966542750929367,47.57142857142856,-22.549999999999955,-665.7166666666667,-0.0300046570421129,-0.477313193838653,0.1335465972686639,0.3672842888371981,2,1,0,0.8660254037844386,0.5000000000000001,704.0
2012-02-14,734.0,729.0,715.0,695.0,647.0,784.0,1624.0,693.8571428571429,739.55,1376.65,33.82025316008612,85.63722444434873,516.1764848957494,5.0,39.0,87.0,-50.0,0.0068587105624142,0.056115107913669,0.1344667697063368,-0.0637755102040816,40.14285714285711,-5.5499999999999545,-642.6500000000001,-0.0075045635859643,-0.4668216322231504,0.1157963957059681,0.3749511385579118,2,1,1,0.8660254037844386,0.5000000000000001,706.0
2012-02-15,731.0,734.0,729.0,715.0,648.0,753.0,1552.0,705.7142857142857,729.8,1358.0666666666666,29.312763350473453,73.53810326344005,519.0556244208782,-3.0,16.0,83.0,-22.0,-0.0040871934604904,0.0223776223776224,0.1280864197530864,-0.0292164674634793,25.28571428571433,1.2000000000000457,-627.0666666666666,0.0016442861057824,-0.4617348191055913,0.1007647345347219,0.3822018735611002,2,1,2,0.8660254037844386,0.5000000000000001,718.0
2012-02-16,723.0,731.0,734.0,729.0,660.0,726.0,1426.0,714.7142857142857,721.3,1338.7166666666667,21.592547215204576,62.70910283964184,520.7547355836319,-8.0,-6.0,63.0,-3.0,-0.0109439124487004,-0.008230452674897,0.0954545454545454,-0.0041322314049586,8.285714285714334,1.7000000000000457,-615.7166666666667,0.0023568556772494,-0.4599305304831741,0.0869390029663688,0.3889954824274232,2,1,3,0.8660254037844386,0.5000000000000001,730.0
2012-02-17,717.0,723.0,731.0,734.0,676.0,702.0,1347.0,720.5714285714286,714.05,1319.0333333333333,13.314868166393715,53.25556556044906,521.575708031969,-6.0,-17.0,41.0,15.0,-0.0082987551867219,-0.0231607629427792,0.0606508875739644,0.0213675213675212,-3.571428571428555,2.950000000000045,-602.0333333333333,0.0041313633499055,-0.4564201056329129,0.0745824039779414,0.3954226893674426,2,1,4,0.8660254037844386,0.5000000000000001,738.0
2012-02-20,715.0,717.0,723.0,731.0,695.0,680.0,1308.0,723.4285714285714,707.75,1299.3666666666666,7.997023255881246,44.11572699646276,521.7367336205589,-2.0,-16.0,20.0,35.0,-0.00278940027894,-0.0218878248974008,0.0287769784172662,0.0514705882352941,-8.428571428571445,7.25,-584.3666666666666,0.0102437301306958,-0.4497319206793052,0.0623323588787887,0.4015315668817313,2,1,0,0.8660254037844386,0.5000000000000001,750.0
2012-02-21,706.0,715.0,717.0,723.0,715.0,662.0,1258.0,722.1428571428571,702.7,1279.9,10.04039460440928,37.430778216597446,521.7228207534399,-9.0,-17.0,-9.0,44.0,-0.0125874125874125,-0.0235131396957123,-0.0125874125874125,0.0664652567975829,-16.14285714285711,3.2999999999999545,-573.9000000000001,0.0046961719083534,-0.4483944058129542,0.0532670815662408,0.4076277996354714,2,1,1,0.8660254037844386,0.5000000000000001,763.0
2012-02-22,704.0,706.0,715.0,717.0,729.0,651.0,1193.0,718.5714285714286,698.7,1260.7333333333331,11.530497862413204,32.193657433611506,521.3983111499954,-2.0,-13.0,-25.0,53.0,-0.0028328611898017,-0.0181311018131101,-0.0342935528120713,0.0814132104454685,-14.571428571428555,5.2999999999999545,-556.7333333333331,0.007585515958208,-0.4415948389826026,0.0460765098520273,0.4135674828010117,2,1,2,0.8660254037844386,0.5000000000000001,771.0
2012-02-23,706.0,704.0,706.0,715.0,734.0,647.0,1105.0,714.5714285714286,696.35,1242.0,10.04750620577682,29.635105427340168,520.7902079321166,2.0,-9.0,-28.0,59.0,0.0028409090909091,-0.0125874125874125,-0.0381471389645776,0.0911901081916537,-8.571428571428555,9.649999999999975,-536.0,0.0138579737201119,-0.431561996779388,0.0425577732854745,0.419315787384957,2,1,3,0.8660254037844386,0.5000000000000001,782.0
2012-02-24,718.0,706.0,704.0,706.0,731.0,648.0,1053.0,712.7142857142857,695.95,1223.7333333333331,7.341986237218686,29.265526693311607,519.6070179542959,12.0,12.0,-13.0,70.0,0.0169971671388102,0.0169971671388102,-0.0177838577291381,0.1080246913580247,5.285714285714334,22.049999999999955,-505.7333333333331,0.0316833105826567,-0.4132708651122248,0.0420511914552936,0.42460804474365,2,1,4,0.8660254037844386,0.5000000000000001,787.0
2012-02-27,730.0,718.0,706.0,704.0,723.0,660.0,1013.0,713.7142857142857,697.35,1205.7833333333333,9.214377998948525,30.22420605382887,517.7155848882373,12.0,26.0,7.0,70.0,0.0167130919220055,0.0369318181818181,0.0096818810511756,0.1060606060606059,16.285714285714334,32.64999999999998,-475.7833333333333,0.0468201046820104,-0.3945844333559097,0.0433415158153421,0.429360375596697,2,1,0,0.8660254037844386,0.5000000000000001,798.0
2012-02-28,738.0,730.0,718.0,706.0,717.0,676.0,974.0,716.7142857142857,700.25,1187.9333333333334,13.07305480396608,31.2374185200192,515.0213050280348,8.0,32.0,21.0,62.0,0.0109589041095889,0.0453257790368271,0.0292887029288702,0.0917159763313608,21.28571428571433,37.75,-449.9333333333334,0.0539093181006783,-0.3787530164431225,0.0446089518315161,0.4335439460924026,2,1,1,0.8660254037844386,0.5000000000000001,812.0
2012-02-29,750.0,738.0,730.0,718.0,715.0,695.0,926.0,721.7142857142857,704.65,1169.9666666666667,18.0528325175716,31.75941634100293,511.1021977033429,12.0,32.0,35.0,55.0,0.0162601626016261,0.0445682451253481,0.0489510489510489,0.0791366906474819,28.28571428571433,45.35000000000002,-419.9666666666667,0.0643581920102178,-0.3589560956152597,0.0450711932746795,0.4368519311404965,2,1,2,0.8660254037844386,0.5000000000000001,824.0
2012-03-01,763.0,750.0,738.0,730.0,706.0,715.0,893.0,729.8571428571429,710.25,1151.9166666666667,22.16926228991172,31.675783544583098,505.920114671665,13.0,33.0,57.0,48.0,0.0173333333333334,0.0452054794520548,0.0807365439093483,0.067132867132867,33.14285714285711,52.75,-388.91666666666674,0.074269623372052,-0.3376256963032627,0.044598076092338,0.4391985369355407,3,1,3,1.0,6.123233995736766e-17,837.0
2012-03-02,771.0,763.0,750.0,738.0,704.0,729.0,862.0,739.4285714285714,716.45,1133.7333333333331,23.5645011466062,30.76648039335785,499.53191196705205,8.0,33.0,67.0,42.0,0.0104849279161205,0.0447154471544715,0.0951704545454545,0.0576131687242797,31.571428571428555,54.54999999999996,-362.7333333333331,0.0761392979272802,-0.3199459014465481,0.0429429553958515,0.4406079430498519,3,1,4,1.0,6.123233995736766e-17,844.0
2012-03-05,782.0,771.0,763.0,750.0,706.0,734.0,841.0,750.2857142857143,723.15,1115.6666666666667,23.099165105563763,29.64575943768336,492.1470314499359,11.0,32.0,76.0,48.0,0.0142671854734111,0.0426666666666666,0.1076487252124644,0.0653950953678474,31.714285714285666,58.85000000000002,-333.66666666666674,0.0813800732904653,-0.2990737974305348,0.0409953113983037,0.4411237210486429,3,1,0,1.0,6.123233995736766e-17,855.0
2012-03-06,787.0,782.0,771.0,763.0,718.0,731.0,807.0,760.1428571428571,729.5,1097.85,21.70582541958497,29.001814825340155,484.176667049608,5.0,24.0,69.0,56.0,0.0063938618925831,0.0314547837483616,0.0961002785515321,0.0766073871409029,26.85714285714289,57.5,-310.8499999999999,0.0788211103495545,-0.2831443275493008,0.039755743420617,0.4410226051369568,3,1,1,1.0,6.123233995736766e-17,866.0
2012-03-07,798.0,787.0,782.0,771.0,730.0,723.0,784.0,769.8571428571429,735.6,1080.35,21.177256443619203,29.9708630437027,475.50162005820647,11.0,27.0,68.0,75.0,0.013977128335451,0.0350194552529183,0.0931506849315069,0.1037344398340249,28.14285714285711,62.39999999999998,-282.3499999999999,0.0848287112561174,-0.261350488267691,0.0407434244748541,0.4401366409572884,3,1,2,1.0,6.123233995736766e-17,874.0
2012-03-08,812.0,798.0,787.0,782.0,738.0,717.0,753.0,780.4285714285714,741.45,1063.0666666666666,21.093894399919986,32.90412708085137,465.8375313880694,14.0,30.0,74.0,95.0,0.0175438596491228,0.0383631713554988,0.100271002710027,0.1324965132496514,31.571428571428555,70.54999999999995,-251.0666666666666,0.0951513925416413,-0.2361720807726075,0.0443780795479821,0.4382016161307564,3,1,3,1.0,6.123233995736766e-17,879.0
2012-03-09,824.0,812.0,798.0,787.0,750.0,715.0,726.0,791.0,746.9,1045.4333333333334,21.832697191809253,37.057423434237904,454.1917151647606,12.0,37.0,74.0,109.0,0.0147783251231528,0.0470139771283355,0.0986666666666666,0.1524475524475523,33.0,77.10000000000002,-221.4333333333334,0.1032266702369795,-0.2118100946975736,0.0496149731346069,0.4344530642777418,3,1,4,1.0,6.123233995736766e-17,884.0
2012-03-12,837.0,824.0,812.0,798.0,763.0,706.0,702.0,801.5714285714286,752.3,1027.35,23.838743974636287,41.86834000461816,440.08034031551193,13.0,39.0,74.0,131.0,0.0157766990291261,0.0488721804511278,0.0969855832241153,0.1855524079320112,35.428571428571445,84.70000000000005,-190.3499999999999,0.1125880632726306,-0.1852825229960577,0.0556537817421483,0.4283645693439548,3,1,0,1.0,6.123233995736766e-17,896.0
2012-03-13,844.0,837.0,824.0,812.0,771.0,704.0,680.0,812.0,757.8,1009.25,24.20055095796757,46.325620966158816,424.3790129238051,7.0,32.0,73.0,140.0,0.0083632019115889,0.0394088669950738,0.0946822308690014,0.1988636363636364,32.0,86.20000000000005,-165.25,0.1137503299023489,-0.1637354471141937,0.0611317246848229,0.4204894851858361,3,1,1,1.0,6.123233995736766e-17,902.0
2012-03-14,855.0,844.0,837.0,824.0,782.0,706.0,662.0,822.4285714285714,764.0,991.4666666666668,24.83852614296742,50.64634865006988,407.50295690586034,11.0,31.0,73.0,149.0,0.0130331753554502,0.037621359223301,0.0933503836317135,0.2110481586402266,32.571428571428555,91.0,-136.4666666666668,0.119109947643979,-0.1376412049488974,0.0662910322644893,0.4110102443240925,3,1,2,1.0,6.123233995736766e-17,908.0
2012-03-15,866.0,855.0,844.0,837.0,787.0,718.0,651.0,833.7142857142857,771.15,974.0333333333332,23.991069767184204,54.500869138460594,389.4277838958984,11.0,29.0,79.0,148.0,0.0128654970760233,0.0346475507765831,0.1003811944091486,0.2061281337047353,32.285714285714334,94.85000000000002,-108.0333333333332,0.12299811969137,-0.1109133842099858,0.0706747962633217,0.3998095040168699,3,1,3,1.0,6.123233995736766e-17,912.0
2012-03-16,874.0,866.0,855.0,844.0,798.0,730.0,647.0,844.5714285714286,779.0,957.1166666666668,22.269988346535577,57.51430028130068,370.5986495382332,8.0,30.0,76.0,144.0,0.0092378752886836,0.0355450236966825,0.0952380952380953,0.1972602739726028,29.428571428571445,95.0,-83.11666666666679,0.1219512195121951,-0.0868406846953524,0.0738309374599495,0.3872032140333639,3,1,4,1.0,6.123233995736766e-17,917.0
2012-03-19,879.0,874.0,866.0,855.0,812.0,738.0,648.0,854.1428571428571,787.2,940.3,20.243752710699507,59.56385339771498,349.96001224355035,5.0,24.0,67.0,141.0,0.005720823798627,0.0280701754385965,0.0825123152709359,0.1910569105691058,24.85714285714289,91.79999999999995,-61.29999999999996,0.1166158536585365,-0.0651919600127618,0.0756654641739265,0.3721791048001174,3,1,0,1.0,6.123233995736766e-17,922.0
2012-03-20,884.0,879.0,874.0,866.0,824.0,750.0,660.0,862.7142857142857,796.1,923.6166666666668,17.923116225715546,60.088443586409625,327.2862268623595,5.0,18.0,60.0,134.0,0.005688282138794,0.0207852193995381,0.0728155339805824,0.1786666666666667,21.28571428571433,87.89999999999998,-39.61666666666679,0.110413264665243,-0.0428929750798492,0.0754785122301339,0.3543528810968036,3,1,1,1.0,6.123233995736766e-17,930.0
2012-03-21,896.0,884.0,879.0,874.0,837.0,763.0,676.0,871.1428571428571,805.7,907.25,17.686422018371022,59.93689664099184,302.35525322467464,12.0,22.0,59.0,133.0,0.0135746606334841,0.0251716247139588,0.070489844683393,0.1743119266055046,24.85714285714289,90.29999999999995,-11.25,0.1120764552562988,-0.0124001102232019,0.0743910843254211,0.3332656414711211,3,1,2,1.0,6.123233995736766e-17,934.0
2012-03-22,902.0,896.0,884.0,879.0,844.0,771.0,695.0,879.4285714285714,815.5,891.35,16.389601813998617,58.789991987585154,275.50987093580835,6.0,23.0,58.0,131.0,0.0066964285714286,0.0261660978384528,0.0687203791469195,0.1699092088197147,22.571428571428555,86.5,10.649999999999975,0.1060698957694665,0.0119481685084422,0.0720907320509934,0.3090928041014285,3,1,3,1.0,6.123233995736766e-17,934.0
2012-03-23,908.0,902.0,896.0,884.0,855.0,782.0,715.0,887.0,825.0,876.7,15.438048235955817,57.54357616537527,249.1900982879553,6.0,24.0,53.0,126.0,0.0066518847006651,0.0271493212669682,0.0619883040935671,0.1611253196930946,21.0,83.0,31.299999999999955,0.1006060606060606,0.0357020645602828,0.0697497892913639,0.2842364529348183,3,1,4,1.0,6.123233995736766e-17,931.0
2012-03-26,912.0,908.0,902.0,896.0,866.0,787.0,729.0,893.5714285714286,834.1,862.9333333333333,14.785771796609088,56.102256263900486,222.14988577856093,4.0,16.0,46.0,125.0,0.0044052863436123,0.0178571428571427,0.0531177829099307,0.158831003811944,18.428571428571445,77.89999999999998,49.06666666666672,0.0933940774487471,0.0568603213844252,0.0672608275553296,0.2574357452625474,3,1,0,1.0,6.123233995736766e-17,926.0
2012-03-27,917.0,912.0,908.0,902.0,874.0,798.0,734.0,899.7142857142857,843.05,851.15,14.221044098111667,54.21057869190204,198.5990616497242,5.0,15.0,43.0,119.0,0.0054824561403508,0.0166297117516629,0.0491990846681922,0.1491228070175438,17.285714285714334,73.95000000000005,65.85000000000002,0.0877172172469012,0.077365916700934,0.0643029223556159,0.2333302727483101,3,1,1,1.0,6.123233995736766e-17,928.0
2012-03-28,922.0,917.0,912.0,908.0,879.0,812.0,731.0,905.8571428571428,851.65,840.65,13.018302135014372,52.280896178898985,176.3215307425764,5.0,14.0,43.0,110.0,0.005452562704471,0.0154185022026431,0.0489192263936291,0.1354679802955665,16.142857142857224,70.35000000000002,81.35000000000002,0.0826043562496331,0.0967703562719324,0.0613877721821158,0.2097442820943037,3,1,2,1.0,6.123233995736766e-17,928.0
2012-03-29,930.0,922.0,917.0,912.0,884.0,824.0,723.0,912.4285714285714,860.0,832.3833333333333,11.68841510305673,50.68893785687667,159.20971051075853,8.0,18.0,46.0,106.0,0.0086767895878525,0.019736842105263,0.0520361990950226,0.1286407766990291,17.571428571428555,70.0,97.61666666666667,0.0813953488372093,0.1172736920088901,0.0589406254149728,0.1912697000709911,3,1,3,1.0,6.123233995736766e-17,944.0
2012-03-30,934.0,930.0,922.0,917.0,896.0,837.0,717.0,917.8571428571428,868.15,825.5,11.610750355245363,48.69051026102903,144.8651623208732,4.0,17.0,38.0,97.0,0.0043010752688172,0.0185387131952017,0.0424107142857141,0.1158900836320191,16.142857142857224,65.85000000000002,108.5,0.075850947416921,0.131435493640218,0.0560853657329137,0.1754877799162607,3,1,4,1.0,6.123233995736766e-17,960.0
2012-04-02,934.0,934.0,930.0,922.0,902.0,844.0,715.0,922.4285714285714,875.75,819.2666666666667,10.5807552166506,46.341836276515714,131.1490117265543,0.0,12.0,32.0,90.0,0.0,0.0130151843817787,0.0354767184035476,0.1066350710900474,11.571428571428555,58.25,114.73333333333336,0.0665144162146731,0.1400439417365123,0.0529167413948224,0.1600809810316799,4,2,0,0.8660254037844387,-0.4999999999999998,972.0
2012-04-03,931.0,934.0,934.0,930.0,908.0,855.0,706.0,925.7142857142856,882.95,813.8166666666667,8.7695360143541,42.88475989888092,118.8232545389362,-3.0,1.0,23.0,76.0,-0.0032119914346895,0.0010752688172042,0.0253303964757709,0.0888888888888888,5.285714285714448,48.04999999999996,117.18333333333328,0.054419842573192,0.14399229965799,0.0485698622785898,0.1460073987248596,4,2,1,0.8660254037844387,-0.4999999999999998,975.0
2012-04-04,926.0,931.0,934.0,934.0,912.0,866.0,704.0,927.7142857142856,889.35,809.3666666666667,6.3956830680584495,38.90646678767513,108.97332384923524,-5.0,-8.0,14.0,60.0,-0.0053705692803437,-0.0085653104925053,0.0153508771929824,0.0692840646651269,-1.714285714285552,36.64999999999998,116.63333333333333,0.0412098723787035,0.1441044438037972,0.0437470813376905,0.1346402419783805,4,2,2,0.8660254037844387,-0.4999999999999998,989.0
2012-04-05,928.0,926.0,931.0,934.0,917.0,874.0,706.0,929.2857142857144,895.15,806.4166666666666,4.3479606607059305,35.242431065040954,103.0705356091174,2.0,-6.0,11.0,54.0,0.0021598272138227,-0.006423982869379,0.0119956379498364,0.0617848970251715,-1.285714285714448,32.85000000000002,121.58333333333336,0.0366977601519298,0.1507698666942234,0.0393704195554275,0.1278130027187567,4,2,3,0.8660254037844387,-0.4999999999999998,1006.0
2012-04-10,928.0,928.0,926.0,931.0,922.0,879.0,718.0,930.1428571428572,900.35,804.3333333333334,3.0783421639696287,31.684754760235705,99.19227462181044,0.0,-3.0,6.0,49.0,0.0,-0.0032223415682062,0.0065075921908894,0.0557451649601821,-2.142857142857224,27.649999999999977,123.66666666666664,0.0307102793358138,0.1537505180273518,0.0351915974456996,0.1233223472297684,4,2,1,0.8660254037844387,-0.4999999999999998,1028.0
2012-04-11,944.0,928.0,928.0,926.0,930.0,884.0,730.0,932.1428571428572,905.7,803.1833333333333,6.067085281401814,29.37435329645081,97.11019281228158,16.0,18.0,14.0,60.0,0.0172413793103447,0.019438444924406,0.0150537634408602,0.0678733031674208,11.857142857142776,38.29999999999996,140.81666666666672,0.0422877332450038,0.1753231931273475,0.0324327628314572,0.1209066333700669,4,2,2,0.8660254037844387,-0.4999999999999998,1067.0
2012-04-12,960.0,944.0,928.0,928.0,934.0,896.0,738.0,935.8571428571428,911.5,802.95,12.226045578127914,27.968967766088763,96.70879317819042,16.0,32.0,26.0,64.0,0.0169491525423728,0.0344827586206897,0.0278372591006423,0.0714285714285714,24.142857142857224,48.5,157.04999999999995,0.0532089961601755,0.1955912572389313,0.0306845504839152,0.1204418621062213,4,2,3,0.8660254037844387,-0.4999999999999998,1090.0
2012-04-13,972.0,960.0,944.0,928.0,934.0,902.0,750.0,941.2857142857144,917.35,803.7166666666667,18.22739957427701,27.764564693820912,97.8761049537621,12.0,44.0,38.0,70.0,0.0124999999999999,0.0474137931034481,0.0406852248394005,0.0776053215077605,30.714285714285552,54.64999999999998,168.2833333333333,0.0595737722788466,0.2093814155071231,0.0302660540620492,0.1217793645610129,4,2,4,0.8660254037844387,-0.4999999999999998,1116.0
2012-04-16,975.0,972.0,960.0,944.0,931.0,908.0,763.0,947.5714285714286,922.8,805.0833333333334,21.399821984180736,27.85224171277516,99.69942822662748,3.0,31.0,44.0,67.0,0.0030864197530864,0.0328389830508475,0.0472610096670247,0.0737885462555065,27.428571428571445,52.200000000000045,169.91666666666663,0.0565669700910273,0.2110547562364144,0.0301823165504715,0.1238374017927263,4,2,0,0.8660254037844387,-0.4999999999999998,1137.0
2012-04-17,989.0,975.0,972.0,960.0,926.0,912.0,771.0,956.5714285714286,928.55,807.2,23.915525939326603,29.09055733948049,102.24394225982005,14.0,29.0,63.0,77.0,0.0143589743589742,0.0302083333333333,0.068034557235421,0.0844298245614034,32.428571428571445,60.450000000000045,181.79999999999995,0.0651015023423618,0.2252229930624379,0.0313290154967212,0.1266649433347622,4,2,1,0.8660254037844387,-0.4999999999999998,1148.0
2012-04-18,1006.0,989.0,975.0,972.0,928.0,917.0,782.0,967.7142857142856,934.9,809.95,26.424195261924098,31.469116021326723,105.3405172584937,17.0,34.0,78.0,89.0,0.0171890798786653,0.0349794238683127,0.084051724137931,0.0970556161395856,38.28571428571445,71.10000000000002,196.04999999999995,0.076050914536314,0.2420519785171923,0.033660408622662,0.1300580495814478,4,2,2,0.8660254037844387,-0.4999999999999998,1156.0
2012-04-19,1028.0,1006.0,989.0,975.0,928.0,922.0,787.0,982.0,942.1,813.6333333333333,28.33725463064768,35.434000918023294,109.03458737003425,22.0,53.0,100.0,106.0,0.0218687872763418,0.0543589743589743,0.1077586206896552,0.1149674620390455,46.0,85.89999999999998,214.36666666666667,0.091179280331175,0.2634683928059322,0.0376117194756642,0.1340094891679719,4,2,3,0.8660254037844387,-0.4999999999999998,1155.0
2012-04-20,1067.0,1028.0,1006.0,989.0,944.0,930.0,798.0,999.5714285714286,950.65,818.35,37.50047618748109,43.44903245250113,113.75007170799957,39.0,78.0,123.0,137.0,0.0379377431906615,0.0788675429726997,0.1302966101694915,0.1473118279569891,67.42857142857144,116.35000000000002,248.65,0.122389943722716,0.3038430989185556,0.0457045520985653,0.1389992933439232,4,2,4,0.8660254037844387,-0.4999999999999998,1152.0
2012-04-23,1090.0,1067.0,1028.0,1006.0,960.0,934.0,812.0,1018.1428571428572,960.05,823.9666666666667,45.889100272413295,51.88699766147274,118.68173744209992,23.0,84.0,130.0,156.0,0.021555763823805,0.0834990059642146,0.1354166666666667,0.1670235546038543,71.85714285714278,129.95000000000005,266.0333333333333,0.1353575334617989,0.3228690481006512,0.0540461409941906,0.1440370615018001,4,2,0,0.8660254037844387,-0.4999999999999998,1149.0
2012-04-24,1116.0,1090.0,1067.0,1028.0,972.0,934.0,824.0,1038.7142857142858,970.45,830.4666666666667,53.4157101912923,60.95768592794615,123.79500094875634,26.0,88.0,144.0,182.0,0.0238532110091742,0.0856031128404668,0.1481481481481481,0.1948608137044967,77.28571428571422,145.54999999999995,285.5333333333333,0.1499819671286516,0.3438227502608974,0.0628138347446505,0.1490667908992008,4,2,1,0.8660254037844387,-0.4999999999999998,1157.0
2012-04-25,1137.0,1116.0,1090.0,1067.0,975.0,931.0,837.0,1061.857142857143,981.7,837.7166666666667,56.229969978753374,69.73340209990472,128.78126135758902,21.0,70.0,162.0,206.0,0.0188172043010752,0.0656044985941892,0.1661538461538461,0.2212674543501611,75.14285714285711,155.29999999999995,299.2833333333333,0.1581949679128042,0.3572608081491355,0.0710333117040895,0.1537288996171207,4,2,2,0.8660254037844387,-0.4999999999999998,1157.0
2012-04-26,1148.0,1137.0,1116.0,1090.0,989.0,926.0,844.0,1084.571428571429,993.25,845.5166666666667,53.96250903131091,77.18526925184402,133.1650551793501,11.0,58.0,159.0,222.0,0.009674582233949,0.0532110091743118,0.1607684529828108,0.2397408207343412,63.428571428571104,154.75,302.4833333333333,0.155801661213189,0.3577496993948473,0.0777098104725336,0.1574954822645129,4,2,3,0.8660254037844387,-0.4999999999999998,1157.0
2012-04-27,1156.0,1148.0,1137.0,1116.0,1006.0,928.0,855.0,1106.0,1004.95,853.75,46.8792775826222,83.30885780923713,136.84689267175054,8.0,40.0,150.0,228.0,0.0069686411149825,0.0358422939068099,0.1491053677932405,0.2456896551724137,50.0,151.04999999999995,302.25,0.1503059853724065,0.3540263543191801,0.0828985101838271,0.160289186145535,4,2,4,0.8660254037844387,-0.4999999999999998,1165.0
2012-04-30,1155.0,1156.0,1148.0,1137.0,1028.0,928.0,866.0,1124.142857142857,1016.2,862.15,34.638266755300464,87.72960851692177,139.63072667047064,-1.0,18.0,127.0,227.0,-0.0008650519031141,0.0158311345646438,0.1235408560311284,0.2446120689655173,30.85714285714289,138.79999999999995,292.85,0.1365872859673292,0.3396740706373601,0.0863310455785492,0.1619564190343567,4,2,0,0.8660254037844387,-0.4999999999999998,1156.0
