Date,BDI,BCI,Panamax,Supramax,Handysize,BDI_lag_1,BDI_lag_2,BDI_lag_3,BDI_lag_7,BDI_lag_14,BDI_lag_30,Panamax_lag_1,Supramax_lag_1,Handysize_lag_1,BDI_mean_7,BDI_mean_20,BDI_mean_60,BDI_std_7,BDI_std_20,BDI_std_60,BDI_target_7,BDI_change_1,BDI_change_3,BDI_change_7,BDI_change_14,BDI_pct_change_1,BDI_pct_change_3,BDI_pct_change_7,BDI_pct_change_14,BDI_vs_mean_7,BDI_vs_mean_20,BDI_vs_mean_60,BDI_vs_mean_20_pct,BDI_vs_mean_60_pct,BDI_volatility_ratio,BDI_long_volatility_ratio,Panamax_change_1,Supramax_change_1,Handysize_change_1,Panamax_vs_BDI,Supramax_vs_BDI,Handysize_vs_BDI,Panamax_Supramax_spread,Supramax_Handysize_spread,Panamax_Handysize_spread,month,quarter,day_of_week,month_sin,month_cos
2015-06-02,591.0,821.0,528.0,653.0,332.0,589.0,589.0,588.0,592.0,589.0,597.0,522.0,652.0,332.0,587.7142857142857,596.8,589.35,2.28868854298262,21.76332018020189,17.497530092581933,629.0,2.0,3.0,-1.0,2.0,0.00339558573853993,0.005102040816326481,-0.0016891891891891442,0.00339558573853993,3.2857142857143344,-5.7999999999999545,1.6499999999999773,-0.009718498659517351,0.002799694578773186,0.03646668930998977,0.029689539480074544,-2.0,5.0,1.0,0.883248730964467,1.1032148900169205,0.5617597292724196,-130.0,320.0,190.0,6,2,1,1.2246467991473532e-16,-1.0
2015-06-03,598.0,821.0,544.0,654.0,332.0,591.0,589.0,589.0,586.0,634.0,598.0,528.0,653.0,332.0,589.4285714285714,597.7,589.9666666666667,4.353433238382536,21.40118048890336,17.129582566099625,642.0,7.0,9.0,12.0,-36.0,0.011844331641285955,0.015280135823429575,0.020477815699658786,-0.056782334384858024,8.571428571428555,0.2999999999999545,8.033333333333303,0.0005019240421615434,0.01361658850782525,0.0358058900600692,0.029034831175941505,6.0,1.0,0.0,0.882943143812709,1.0919732441471572,0.5551839464882943,-125.0,321.0,196.0,6,2,2,1.2246467991473532e-16,-1.0
2015-06-04,603.0,818.0,570.0,654.0,333.0,598.0,591.0,589.0,584.0,637.0,601.0,544.0,654.0,332.0,592.1428571428571,599.1,590.6,6.011892975719992,20.74380059585823,16.8916788265134,656.0,5.0,14.0,19.0,-34.0,0.008361204013378032,0.02376910016977929,0.03253424657534243,-0.053375196232339106,10.85714285714289,3.8999999999999773,12.399999999999977,0.006509764646970418,0.020995597697256986,0.034624938400698094,0.02860087847360887,16.0,1.0,0.0,0.9021558872305141,1.0845771144278606,0.5505804311774462,-110.0,322.0,212.0,6,2,3,1.2246467991473532e-16,-1.0
2015-06-05,610.0,865.0,596.0,656.0,332.0,603.0,598.0,591.0,587.0,634.0,600.0,570.0,654.0,333.0,595.4285714285714,600.95,591.3,8.502100581288483,19.92743414445994,16.809299283183417,681.0,7.0,19.0,23.0,-24.0,0.011608623548922115,0.0321489001692048,0.03918228279386704,-0.03785488958990535,14.571428571428555,9.049999999999955,18.700000000000045,0.015059489142191454,0.03162523253847463,0.0331598870862134,0.028427700462004768,26.0,0.0,1.0,0.9344262295081968,1.0721311475409836,0.5459016393442623,-84.0,321.0,237.0,6,2,4,1.2246467991473532e-16,-1.0
2015-06-08,610.0,856.0,608.0,655.0,331.0,610.0,603.0,598.0,588.0,630.0,599.0,596.0,656.0,332.0,598.5714285714286,602.75,592.0,9.324826055267245,18.967770448640525,16.696696111377502,725.0,0.0,12.0,22.0,-20.0,0.0,0.02006688963210701,0.03741496598639449,-0.031746031746031744,11.428571428571445,7.25,18.0,0.012028204064703443,0.030405405405405407,0.03146871911844135,0.02820387856651605,26.0,2.0,-1.0,0.9770491803278688,1.0754098360655737,0.5442622950819672,-60.0,324.0,264.0,6,2,0,1.2246467991473532e-16,-1.0
2015-06-09,612.0,834.0,630.0,654.0,331.0,610.0,610.0,603.0,589.0,620.0,600.0,608.0,655.0,331.0,601.8571428571429,604.45,592.7833333333333,9.441549510088066,18.138284605328742,16.509978151100082,773.0,2.0,9.0,23.0,-8.0,0.003278688524590123,0.014925373134328401,0.039049235993208864,-0.012903225806451646,10.14285714285711,7.5499999999999545,19.216666666666697,0.012490694019356364,0.03241769055585239,0.030007915634591348,0.027851623388703152,12.0,-1.0,-1.0,0.9934640522875817,1.0702614379084967,0.5408496732026143,-47.0,324.0,277.0,6,2,1,1.2246467991473532e-16,-1.0
2015-06-10,618.0,816.0,662.0,661.0,333.0,612.0,610.0,610.0,589.0,606.0,600.0,630.0,654.0,331.0,606.0,605.9,593.75,9.219544457757,17.996783338396174,16.253943459505972,779.0,6.0,8.0,29.0,12.0,0.009803921568627416,0.013114754098360715,0.04923599320882843,0.01980198019801982,12.0,12.100000000000023,24.25,0.019970292127413802,0.040842105263157895,0.029702563687730936,0.027375062668641637,22.0,-1.0,0.0,1.0194174757281553,1.058252427184466,0.5355987055016181,-24.0,323.0,299.0,6,2,2,1.2246467991473532e-16,-1.0
2015-06-11,629.0,810.0,696.0,669.0,336.0,618.0,612.0,610.0,591.0,592.0,601.0,662.0,661.0,333.0,611.4285714285714,605.65,594.8666666666667,10.064080399829528,17.616604009994738,16.336987946373185,779.0,11.0,19.0,38.0,37.0,0.017799352750809128,0.031147540983606614,0.06429780033840937,0.0625,17.571428571428555,23.350000000000023,34.133333333333326,0.038553620077602616,0.05737980499831894,0.029087103128861123,0.027463276834651773,32.0,7.0,2.0,1.0524642289348172,1.0508744038155804,0.5294117647058824,1.0,328.0,329.0,6,2,3,1.2246467991473532e-16,-1.0
2015-06-12,642.0,820.0,719.0,678.0,338.0,629.0,618.0,612.0,598.0,586.0,595.0,696.0,669.0,336.0,617.7142857142857,605.9,596.1666666666666,13.450084085731026,18.113385571034577,16.93173398792607,790.0,13.0,30.0,44.0,56.0,0.020667726550079424,0.0490196078431373,0.0735785953177257,0.0955631399317407,24.285714285714334,36.10000000000002,45.83333333333337,0.05958078890906094,0.07688006709533135,0.02989500836942495,0.02840100752797216,34.0,8.0,3.0,1.0841121495327102,1.0420560747663552,0.5233644859813084,27.0,333.0,360.0,6,2,4,1.2246467991473532e-16,-1.0
2015-06-15,656.0,840.0,742.0,685.0,341.0,642.0,629.0,618.0,603.0,584.0,591.0,719.0,678.0,338.0,625.2857142857143,607.0,597.6333333333333,17.950991483662175,20.42959669341257,18.213392974250592,829.0,14.0,38.0,53.0,72.0,0.02180685358255441,0.06148867313915862,0.08789386401326693,0.12328767123287676,30.714285714285666,49.0,58.366666666666674,0.08072487644151564,0.09766300407161584,0.03365666671072911,0.030475865314714582,23.0,9.0,2.0,1.0960365853658536,1.0335365853658536,0.5152439024390244,41.0,340.0,381.0,6,2,0,1.2246467991473532e-16,-1.0
2015-06-16,681.0,904.0,772.0,695.0,345.0,656.0,642.0,629.0,610.0,587.0,587.0,742.0,685.0,341.0,635.4285714285714,609.55,599.4666666666667,26.088676617018884,25.90158499524748,20.83467340367604,829.0,25.0,52.0,71.0,94.0,0.038109756097560954,0.08267090620031792,0.11639344262295093,0.16013628620102205,45.571428571428555,71.45000000000005,81.5333333333333,0.11721761955540981,0.13600978647686826,0.04249296201336639,0.0347553493166304,23.0,7.0,3.0,1.0895741556534508,1.0058737151248165,0.5007342143906021,57.0,344.0,401.0,6,2,1,1.2246467991473532e-16,-1.0
2015-06-17,725.0,1045.0,817.0,706.0,349.0,681.0,656.0,642.0,610.0,588.0,580.0,772.0,695.0,345.0,651.8571428571429,614.8,601.8166666666667,39.93923956650996,36.573789867418014,26.296543349060176,823.0,44.0,83.0,115.0,137.0,0.06461086637298097,0.12928348909657328,0.18852459016393452,0.23299319727891166,73.14285714285711,110.20000000000005,123.18333333333328,0.17924528301886802,0.2046858124013403,0.059488923011415125,0.04369527267284085,30.0,10.0,4.0,1.0648275862068965,0.9586206896551724,0.47586206896551725,77.0,350.0,427.0,6,2,2,1.2246467991473532e-16,-1.0
2015-06-18,773.0,1234.0,847.0,715.0,351.0,725.0,681.0,656.0,612.0,589.0,575.0,817.0,706.0,349.0,674.8571428571429,623.15,604.85,56.20625282965324,50.76807430289213,34.30512389486874,813.0,48.0,117.0,161.0,184.0,0.06620689655172418,0.17835365853658547,0.26307189542483655,0.3123938879456707,98.14285714285711,149.85000000000002,168.14999999999998,0.2404717965176924,0.27800281061420185,0.08147007029269379,0.05671674612692195,45.0,11.0,4.0,1.0569210866752912,0.9133247089262613,0.4514877102199224,111.0,357.0,468.0,6,2,3,1.2246467991473532e-16,-1.0
2015-06-19,779.0,1241.0,851.0,721.0,355.0,773.0,725.0,681.0,618.0,589.0,573.0,847.0,715.0,351.0,697.8571428571429,632.5,607.9333333333333,61.73175458236543,60.931799665932026,40.97823592137129,800.0,6.0,98.0,161.0,190.0,0.0077619663648125226,0.14390602055800295,0.26051779935275077,0.32258064516129026,81.14285714285711,146.5,171.06666666666672,0.2316205533596838,0.2813905033446651,0.09633486113190834,0.0674058053317874,30.0,9.0,2.0,1.0872913992297817,0.9178433889602053,0.45057766367137353,132.0,364.0,496.0,6,2,4,1.2246467991473532e-16,-1.0
2015-06-22,779.0,1248.0,845.0,722.0,355.0,779.0,773.0,725.0,629.0,591.0,574.0,851.0,721.0,355.0,719.2857142857143,642.15,610.9666666666667,59.85180110277221,68.0474099433843,46.516979465025,794.0,0.0,54.0,150.0,188.0,0.0,0.07448275862068976,0.23847376788553265,0.31810490693739424,59.714285714285666,136.85000000000002,168.0333333333333,0.21311220119909682,0.2750286431338316,0.10596809147922494,0.07613668961485896,4.0,6.0,4.0,1.092426187419769,0.9255455712451861,0.4557124518613607,130.0,366.0,496.0,6,2,0,1.2246467991473532e-16,-1.0
2015-06-23,790.0,1300.0,834.0,721.0,358.0,779.0,779.0,773.0,642.0,598.0,578.0,845.0,722.0,355.0,740.4285714285714,652.45,614.1666666666666,53.83882472367501,74.1033950497396,51.90217874242401,794.0,11.0,17.0,148.0,192.0,0.01412066752246477,0.02199223803363526,0.23052959501557635,0.3210702341137124,49.571428571428555,137.54999999999995,175.83333333333337,0.21082075254808788,0.2862957937584804,0.11357712476011893,0.08450829645984914,-6.0,1.0,0.0,1.0696202531645569,0.9139240506329114,0.44936708860759494,123.0,367.0,490.0,6,2,1,1.2246467991473532e-16,-1.0
2015-06-24,829.0,1428.0,829.0,723.0,359.0,790.0,779.0,779.0,656.0,603.0,589.0,834.0,721.0,358.0,765.1428571428571,664.55,618.0166666666667,48.01537452195449,82.17213959925145,58.79279664951732,805.0,39.0,50.0,173.0,226.0,0.04936708860759498,0.06418485237483962,0.2637195121951219,0.3747927031509122,63.85714285714289,164.45000000000005,210.98333333333335,0.24746068768339485,0.3413877727137888,0.12365080069107134,0.09513140958903588,-11.0,-1.0,3.0,1.006031363088058,0.8697225572979493,0.43184559710494574,113.0,363.0,476.0,6,2,2,1.2246467991473532e-16,-1.0
2015-06-25,829.0,1432.0,827.0,723.0,361.0,829.0,790.0,779.0,681.0,610.0,634.0,829.0,723.0,359.0,786.2857142857143,676.6,621.9,35.82696510421492,87.83141746971847,64.71101339227832,815.0,0.0,50.0,148.0,219.0,0.0,0.06418485237483962,0.21732745961820843,0.3590163934426229,42.714285714285666,152.39999999999998,207.10000000000002,0.22524386639077737,0.3330117382215791,0.12981291378911983,0.10405372791811918,-5.0,2.0,1.0,1.0,0.8721351025331725,0.4330518697225573,106.0,364.0,470.0,6,2,3,1.2246467991473532e-16,-1.0
2015-06-26,823.0,1393.0,833.0,723.0,362.0,829.0,829.0,790.0,725.0,610.0,637.0,827.0,723.0,361.0,800.2857142857143,688.3,625.6333333333333,25.56504309752925,91.07376998318745,69.64120314267645,830.0,-6.0,33.0,98.0,213.0,-0.007237635705669487,0.04177215189873418,0.1351724137931034,0.34918032786885256,22.714285714285666,134.70000000000005,197.36666666666667,0.19569954961499353,0.31546699344664075,0.13231696932033626,0.11131312772552045,-2.0,0.0,2.0,1.0048602673147022,0.8784933171324423,0.43863912515188336,104.0,362.0,466.0,6,2,4,1.2246467991473532e-16,-1.0
2015-06-29,813.0,1346.0,838.0,722.0,361.0,823.0,829.0,829.0,773.0,612.0,634.0,833.0,723.0,362.0,806.0,699.5,629.15,22.766935088860546,91.9882715636421,73.64017533756319,840.0,-10.0,-16.0,40.0,201.0,-0.012150668286755817,-0.0193003618817853,0.05174644243208282,0.32843137254901955,7.0,113.5,183.85000000000002,0.16225875625446748,0.29221966144798545,0.13150574919748692,0.11704708787660048,6.0,0.0,1.0,1.0246002460024601,0.8892988929889298,0.44526445264452646,110.0,361.0,471.0,6,2,0,1.2246467991473532e-16,-1.0
2015-06-30,800.0,1292.0,845.0,715.0,361.0,813.0,823.0,829.0,779.0,618.0,630.0,838.0,722.0,361.0,809.0,709.95,632.55,19.807406022504978,90.87844686869605,76.72831775675068,853.0,-13.0,-29.0,21.0,182.0,-0.01599015990159902,-0.0349819059107358,0.02695763799743256,0.2944983818770226,-9.0,90.04999999999995,167.45000000000005,0.12683991830410585,0.26472215635127666,0.12800682705640684,0.12130000435815459,5.0,-1.0,-1.0,1.0475,0.9025,0.45125,116.0,361.0,477.0,6,2,1,1.2246467991473532e-16,-1.0
2015-07-01,794.0,1251.0,858.0,713.0,360.0,800.0,813.0,823.0,779.0,629.0,620.0,845.0,715.0,361.0,811.1428571428571,719.75,635.9833333333333,16.567322972743874,88.71294630497032,79.26794116913396,874.0,-6.0,-29.0,15.0,165.0,-0.007499999999999951,-0.03523693803159178,0.019255455712451797,0.26232114467408585,-17.14285714285711,74.25,158.01666666666665,0.1031608197290726,0.2484603894232029,0.1232552223757837,0.1246383938297135,7.0,-7.0,0.0,1.0642317380352644,0.9005037783375315,0.45465994962216627,130.0,354.0,484.0,7,3,2,-0.4999999999999997,-0.8660254037844388
2015-07-02,794.0,1226.0,883.0,712.0,360.0,794.0,800.0,813.0,790.0,642.0,606.0,858.0,713.0,360.0,811.7142857142857,729.3,639.5,15.766148184589683,85.71316916567939,81.52580957670239,900.0,0.0,-19.0,4.0,152.0,0.0,-0.02337023370233704,0.005063291139240533,0.23676012461059193,-17.714285714285666,64.70000000000005,154.5,0.08871520636226525,0.24159499609069585,0.11752799830752693,0.1274836740839756,13.0,-2.0,-1.0,1.0806045340050379,0.8979848866498741,0.4534005037783375,145.0,353.0,498.0,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-03,805.0,1249.0,908.0,716.0,361.0,794.0,794.0,800.0,829.0,656.0,592.0,883.0,712.0,360.0,808.2857142857143,739.05,643.25,13.877010794060318,82.45730952887196,83.88321684231389,915.0,11.0,5.0,-24.0,149.0,0.01385390428211597,0.006250000000000089,-0.02895054282267795,0.22713414634146334,-3.2857142857143344,65.95000000000005,161.75,0.08923618158446661,0.2514574426739215,0.11157203102479124,0.1304053118419182,25.0,-1.0,0.0,1.0968944099378881,0.884472049689441,0.4472049689440994,171.0,352.0,523.0,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-07-06,815.0,1266.0,927.0,723.0,362.0,805.0,794.0,794.0,829.0,681.0,586.0,908.0,716.0,361.0,806.2857142857143,749.3,647.1666666666666,11.131251587841104,78.20290747053781,86.33049752131556,951.0,10.0,21.0,-14.0,134.0,0.012422360248447228,0.026448362720403074,-0.016887816646562137,0.19676945668135093,8.714285714285666,65.70000000000005,167.83333333333337,0.08768183638062198,0.25933556528457385,0.10436795338387538,0.1333976268678582,25.0,4.0,1.0,1.1141104294478528,0.8785276073619632,0.4429447852760736,192.0,355.0,547.0,7,3,0,-0.4999999999999997,-0.8660254037844388
2015-07-07,830.0,1285.0,945.0,742.0,367.0,815.0,805.0,794.0,823.0,725.0,584.0,927.0,723.0,362.0,807.2857142857143,760.2,651.3333333333334,13.034752084785024,73.08365790404181,89.0247854779581,1009.0,15.0,36.0,7.0,105.0,0.018404907975460016,0.04534005037783384,0.008505467800729027,0.14482758620689662,22.714285714285666,69.79999999999995,178.66666666666663,0.09181794264667187,0.27430910951893545,0.09613740845046279,0.13668083747895307,19.0,7.0,1.0,1.116867469879518,0.8710843373493976,0.43614457831325304,204.0,361.0,565.0,7,3,1,-0.4999999999999997,-0.8660254037844388
2015-07-08,840.0,1278.0,973.0,750.0,373.0,830.0,815.0,805.0,813.0,773.0,587.0,945.0,742.0,367.0,811.1428571428571,771.3,655.7,18.04095869080152,66.95096398821188,91.75063847753223,1048.0,10.0,35.0,27.0,67.0,0.012048192771084265,0.04347826086956519,0.03321033210332103,0.08667529107373872,28.85714285714289,68.70000000000005,184.29999999999995,0.089070400622326,0.2810736617355497,0.08680275377701528,0.13992776952498434,18.0,19.0,5.0,1.125,0.8833333333333333,0.4369047619047619,203.0,375.0,578.0,7,3,2,-0.4999999999999997,-0.8660254037844388
2015-07-09,853.0,1279.0,1016.0,759.0,377.0,840.0,830.0,815.0,800.0,779.0,588.0,973.0,750.0,373.0,818.7142857142857,782.5,660.2333333333333,23.0196603344124,60.29881730535491,94.67041251451016,1067.0,13.0,38.0,53.0,74.0,0.015476190476190421,0.0466257668711656,0.06624999999999992,0.09499358151476245,34.285714285714334,70.5,192.76666666666665,0.0900958466453674,0.29196748624223756,0.07705919144454301,0.14338932576540137,28.0,8.0,6.0,1.1406799531066822,0.8792497069167644,0.4372801875732708,223.0,377.0,600.0,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-10,874.0,1318.0,1052.0,767.0,384.0,853.0,840.0,830.0,794.0,779.0,589.0,1016.0,759.0,377.0,830.1428571428571,794.1,665.0333333333333,28.02040073142647,53.81439838637767,98.0824569512798,1113.0,21.0,44.0,80.0,95.0,0.024618991793669442,0.053012048192771166,0.10075566750629728,0.12195121951219523,43.85714285714289,79.89999999999998,208.9666666666667,0.10061705074927588,0.3142198386045813,0.06776778540029929,0.14748502373507064,43.0,9.0,4.0,1.162471395881007,0.868421052631579,0.43135011441647597,257.0,382.0,639.0,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-07-13,900.0,1389.0,1076.0,774.0,391.0,874.0,853.0,840.0,794.0,790.0,589.0,1052.0,767.0,384.0,845.2857142857143,806.3,670.15,33.36522284122862,48.22654870508151,102.18292420956482,1118.0,26.0,60.0,106.0,110.0,0.029748283752860427,0.0714285714285714,0.1335012594458438,0.139240506329114,54.714285714285666,93.70000000000005,229.85000000000002,0.11620984745132092,0.34298291427292404,0.05981216508133637,0.15247769038210077,36.0,8.0,7.0,1.1688888888888889,0.8522222222222222,0.4266666666666667,285.0,383.0,668.0,7,3,0,-0.4999999999999997,-0.8660254037844388
2015-07-14,915.0,1394.0,1096.0,784.0,399.0,900.0,874.0,853.0,805.0,829.0,591.0,1076.0,774.0,391.0,861.0,818.0,675.45,36.941395028792485,44.46642731205621,106.4810677849718,1102.0,15.0,62.0,110.0,86.0,0.016666666666666607,0.07268464243845263,0.1366459627329193,0.10373944511459587,54.0,97.0,239.54999999999995,0.11858190709046455,0.35465245391960903,0.05435993558931077,0.15764463362939046,24.0,7.0,7.0,1.1759562841530056,0.8459016393442623,0.4273224043715847,302.0,383.0,685.0,7,3,1,-0.4999999999999997,-0.8660254037844388
2015-07-15,951.0,1462.0,1122.0,801.0,409.0,915.0,900.0,874.0,815.0,829.0,598.0,1096.0,784.0,399.0,880.4285714285714,829.3,681.3333333333334,43.83627547620265,48.15228037452472,111.75088315992478,1086.0,36.0,77.0,136.0,122.0,0.03934426229508192,0.08810068649885583,0.1668711656441717,0.1471652593486128,70.57142857142856,121.70000000000005,269.66666666666663,0.14675027131315574,0.3957925636007827,0.05806376507237999,0.1640179302738622,20.0,10.0,8.0,1.152471083070452,0.8243953732912723,0.4195583596214511,312.0,385.0,697.0,7,3,2,-0.4999999999999997,-0.8660254037844388
2015-07-16,1009.0,1611.0,1149.0,823.0,417.0,951.0,915.0,900.0,830.0,823.0,603.0,1122.0,801.0,409.0,906.0,841.1,688.1333333333333,59.07622195102088,60.86732768038275,118.96053563920027,1090.0,58.0,109.0,179.0,186.0,0.06098843322818093,0.12111111111111117,0.21566265060240974,0.2260024301336574,103.0,167.89999999999998,320.8666666666667,0.19961954583283792,0.46628560356520055,0.07236633893756123,0.17287425252741756,26.0,17.0,10.0,1.11199207135778,0.7938553022794846,0.4053518334985134,321.0,392.0,713.0,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-17,1048.0,1712.0,1162.0,846.0,427.0,1009.0,951.0,915.0,840.0,813.0,610.0,1149.0,823.0,417.0,935.7142857142856,854.55,695.6,71.37626656373587,74.59538224739748,127.11508198405852,1094.0,39.0,133.0,208.0,235.0,0.038652130822596664,0.1453551912568305,0.24761904761904763,0.28905289052890537,112.28571428571445,193.45000000000005,352.4,0.226376455444386,0.506612995974698,0.08729200426820839,0.1827416359747822,27.0,22.0,8.0,1.0963740458015268,0.7853053435114504,0.3979007633587786,326.0,406.0,732.0,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-07-20,1067.0,1763.0,1170.0,862.0,431.0,1048.0,1009.0,951.0,853.0,800.0,610.0,1162.0,846.0,427.0,966.2857142857144,868.95,703.4,75.74015730494122,86.14704381404245,135.1892834987247,1104.0,19.0,116.0,214.0,267.0,0.018129770992366456,0.12197686645636163,0.2508792497069168,0.33375,100.71428571428555,198.04999999999995,363.6,0.227918752517406,0.5169178276940575,0.09913924139943892,0.19219403397600898,13.0,23.0,10.0,1.0890346766635426,0.7928772258669166,0.4001874414245548,316.0,419.0,735.0,7,3,0,-0.4999999999999997,-0.8660254037844388
2015-07-21,1113.0,1935.0,1179.0,875.0,432.0,1067.0,1048.0,1009.0,874.0,794.0,612.0,1170.0,862.0,431.0,1000.4285714285714,885.1,711.95,80.89881981601827,99.76704444804707,144.4443972548682,1100.0,46.0,104.0,239.0,319.0,0.04311152764761017,0.10307234886025762,0.27345537757437066,0.40176322418136023,112.57142857142856,227.89999999999998,401.04999999999995,0.25748502994011974,0.5633120303392091,0.11271838712919113,0.2028855920427954,8.0,16.0,4.0,1.0512129380053907,0.7744833782569631,0.38724168912848156,308.0,431.0,739.0,7,3,1,-0.4999999999999997,-0.8660254037844388
2015-07-22,1118.0,1952.0,1179.0,889.0,433.0,1113.0,1067.0,1048.0,900.0,794.0,618.0,1179.0,875.0,432.0,1031.571428571429,899.55,720.5833333333334,77.69139193602905,111.458028446887,152.87408041683784,1131.0,5.0,70.0,218.0,324.0,0.004492362982928988,0.06679389312977091,0.24222222222222212,0.4080604534005037,86.4285714285711,218.45000000000005,397.41666666666663,0.2428436440442444,0.5515207586446166,0.12390420593284086,0.2121532282875048,9.0,13.0,1.0,1.054561717352415,0.7826475849731663,0.38640429338103754,304.0,443.0,747.0,7,3,2,-0.4999999999999997,-0.8660254037844388
2015-07-23,1102.0,1924.0,1161.0,896.0,431.0,1118.0,1113.0,1067.0,915.0,805.0,629.0,1179.0,889.0,433.0,1058.2857142857142,913.2,728.9333333333333,61.36153595896363,118.83584431786902,159.75902050521344,1151.0,-16.0,35.0,187.0,297.0,-0.014311270125223596,0.03280224929709474,0.2043715846994536,0.36894409937888195,43.71428571428578,188.79999999999995,373.0666666666667,0.20674551029347343,0.5117980610938359,0.13013123556490255,0.21916821909440296,0.0,14.0,1.0,1.0698729582577133,0.8067150635208712,0.3929219600725953,290.0,456.0,746.0,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-24,1086.0,1896.0,1137.0,899.0,428.0,1102.0,1118.0,1113.0,951.0,815.0,642.0,1161.0,896.0,431.0,1077.571428571429,926.35,737.1166666666667,39.25496632220337,122.8140549988769,165.26271757182798,1200.0,-16.0,-27.0,135.0,271.0,-0.014519056261342977,-0.02425876010781669,0.14195583596214512,0.33251533742331296,8.428571428571104,159.64999999999998,348.8833333333333,0.17234306687537104,0.4733081601736496,0.13257845846481017,0.22420157492729959,-18.0,7.0,-2.0,1.069060773480663,0.8250460405156538,0.39686924493554326,265.0,465.0,730.0,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-07-27,1090.0,1935.0,1115.0,903.0,427.0,1086.0,1102.0,1118.0,1009.0,830.0,656.0,1137.0,899.0,428.0,1089.142857142857,940.2,745.4333333333333,25.03616431912793,124.95877214844164,170.26503434622325,1222.0,4.0,-28.0,81.0,260.0,0.0036832412523020164,-0.025044722719141377,0.08027750247770071,0.31325301204819267,0.8571428571428896,149.79999999999995,344.5666666666667,0.15932780259519247,0.4622367303134643,0.13290658599068458,0.22841081386158824,-24.0,3.0,-3.0,1.043119266055046,0.8247706422018348,0.3926605504587156,238.0,471.0,709.0,7,3,0,-0.4999999999999997,-0.8660254037844388
2015-07-28,1094.0,1990.0,1095.0,903.0,425.0,1090.0,1086.0,1102.0,1048.0,840.0,681.0,1115.0,903.0,427.0,1095.7142857142858,954.9,753.8833333333333,17.269571368244634,124.89064690446048,174.78966455764683,1201.0,4.0,-8.0,46.0,254.0,0.003669724770642091,-0.007259528130671544,0.043893129770992356,0.3023809523809524,-1.7142857142857792,139.10000000000002,340.1166666666667,0.1456697036338884,0.45115291932880863,0.1307892417053728,0.23185240584216854,-22.0,4.0,-1.0,1.0191956124314443,0.8254113345521024,0.3903107861060329,212.0,476.0,688.0,7,3,1,-0.4999999999999997,-0.8660254037844388
2015-07-29,1104.0,2103.0,1069.0,898.0,423.0,1094.0,1090.0,1086.0,1067.0,853.0,725.0,1095.0,903.0,425.0,1101.0,970.4,762.6166666666667,11.818065267691903,123.09448660107849,178.99456403706412,1200.0,10.0,18.0,37.0,251.0,0.009140767824497242,0.016574585635359185,0.03467666354264298,0.29425556858147717,3.0,133.60000000000002,341.3833333333333,0.1376751854905194,0.44764735450313614,0.1268492236202375,0.23471105715461782,-20.0,0.0,-2.0,0.9918478260869565,0.8179347826086957,0.384963768115942,192.0,478.0,670.0,7,3,2,-0.4999999999999997,-0.8660254037844388
2015-07-30,1100.0,2116.0,1044.0,892.0,422.0,1104.0,1094.0,1090.0,1113.0,874.0,773.0,1069.0,898.0,423.0,1099.142857142857,985.7,771.3666666666667,10.574002260936858,118.96266552779436,182.466060616358,1197.0,-4.0,10.0,-13.0,226.0,-0.0036231884057971175,0.00917431192660545,-0.011680143755615435,0.25858123569794045,0.8571428571428896,114.29999999999995,328.6333333333333,0.1159582022927868,0.42604036126355815,0.12068851123850498,0.2365490609088086,-26.0,-5.0,-2.0,0.9718181818181818,0.8163636363636364,0.3845454545454545,171.0,475.0,646.0,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-31,1131.0,2209.0,1023.0,899.0,423.0,1100.0,1104.0,1094.0,1118.0,900.0,779.0,1044.0,892.0,422.0,1101.0,1002.0,780.6666666666666,14.75353065104846,115.1740102261929,186.3628378852632,1162.0,31.0,37.0,13.0,231.0,0.028181818181818086,0.03382084095063975,0.011627906976744207,0.2566666666666666,30.0,129.0,350.33333333333337,0.12874251497005987,0.44876174210076863,0.11494412198222845,0.23872267875994432,-25.0,-6.0,-1.0,0.9230769230769231,0.78868258178603,0.3731211317418214,152.0,470.0,622.0,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-08-03,1151.0,2308.0,1006.0,900.0,424.0,1131.0,1100.0,1104.0,1102.0,915.0,779.0,1023.0,899.0,423.0,1108.0,1018.8,790.2833333333333,24.020824299026536,110.88714034883004,190.3619292934115,1093.0,20.0,47.0,49.0,236.0,0.017683465959328126,0.042572463768115965,0.04446460980036293,0.25792349726775954,43.0,132.20000000000005,360.7166666666667,0.12976050255202204,0.45643967353480824,0.10884093084887127,0.2408780765886642,-21.0,7.0,1.0,0.8887923544743701,0.7810599478714162,0.36750651607298,124.0,476.0,600.0,8,3,0,-0.8660254037844385,-0.5000000000000004
